"Record_number","Study_midyear","YearsOfData","Latitude","Longitude","Site2","Study_number","Elevation","Biome","Ecosystem_state","Ecosystem_type","Leaf_habit","MAT","MAP","Meas_method","Partition_method","Stage","Rs_annual","Site.match","Manipulation","Mean.Temp.","Mean.Precip.","Latitude2","SOC_stock","Ecosystem_type2","Outlier","soil_temperature","nearest_distance_km","soil_temp_years_used","delta.Mean.Temp.","delta.Mean.Precip.","delta.Mean.soil_temperature"
2180,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Mature",1047,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2181,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Mature",1063,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2182,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Mature",1013,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2183,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Mature",1047,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2184,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Mature",1090,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2185,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Aggrading",1090,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2186,1999,1,45.8,-90.12,"45.8 -90.12",3039,517,"Temperate","Natural","Deciduous Forest","Deciduous",2.77359459459459,NA,"IRGA","","Aggrading",1199,"45.8_-90.12","None",2.77359459459459,NA,45.8,56,"Deciduous Forest",0,NA,NA,NA,-2.30266705864433,NA,NA
2191,2001,1,35.97,-79.13,"35.97 -79.13",3083,185,"Temperate","Natural","Evergreen Forest","Evergreen",15.5,1140,"IRGA","","Aggrading",1330,"35.97_-79.13","None",5.41808612440191,NA,35.97,42,"Evergreen Forest",0,NA,NA,NA,0.341824471162985,NA,NA
2192,2002,1,35.97,-79.13,"35.97 -79.13",3083,185,"Temperate","Natural","Evergreen Forest","Evergreen",15.5,1140,"IRGA","","Aggrading",1231,"35.97_-79.13","None",5.41808612440191,NA,35.97,42,"Evergreen Forest",0,NA,NA,NA,0.341824471162985,NA,NA
2193,2001,1,35.97,-79.13,"35.97 -79.13",3083,185,"Temperate","Natural","Deciduous Forest","Deciduous",15.5,1140,"IRGA","","Mature",1464,"35.97_-79.13","None",5.41808612440191,NA,35.97,42,"Deciduous Forest",0,NA,NA,NA,0.341824471162985,NA,NA
2194,2002,1,35.97,-79.13,"35.97 -79.13",3083,185,"Temperate","Natural","Deciduous Forest","Deciduous",15.5,1140,"IRGA","","Mature",1557,"35.97_-79.13","None",5.41808612440191,NA,35.97,42,"Deciduous Forest",1,NA,NA,NA,0.341824471162985,NA,NA
2200,2001,1,62.87,30.82,"62.87 30.82",4166,145,"Boreal","Natural","Evergreen Forest","Evergreen",3.64860465116279,724,"IRGA","Model","Mature",438,"62.87_30.82","None",3.64860465116279,545.270833333333,62.87,273.5,"Evergreen Forest",0,5.88521728515627,4.00216191589001,2001,-1.42765700207613,-342.082049181238,-6.23822621396577
2201,2002,1,62.87,30.82,"62.87 30.82",4166,145,"Boreal","Natural","Evergreen Forest","Evergreen",3.64860465116279,724,"IRGA","Model","Mature",512,"62.87_30.82","None",3.64860465116279,545.270833333333,62.87,273.5,"Evergreen Forest",0,5.6188903808594,4.00216191589001,2002,-1.42765700207613,-342.082049181238,-6.50455311826264
2202,2003,1,62.87,30.82,"62.87 30.82",4166,145,"Boreal","Natural","Evergreen Forest","Evergreen",3.64860465116279,724,"IRGA","Model","Mature",598,"62.87_30.82","None",3.64860465116279,545.270833333333,62.87,273.5,"Evergreen Forest",0,5.49428202311202,4.00216191589001,2003,-1.42765700207613,-342.082049181238,-6.62916147601002
2203,2004,1,62.87,30.82,"62.87 30.82",4166,145,"Boreal","Natural","Evergreen Forest","Evergreen",3.64860465116279,724,"IRGA","Model","Mature",439,"62.87_30.82","None",3.64860465116279,545.270833333333,62.87,273.5,"Evergreen Forest",0,5.32367604573568,4.00216191589001,2004,-1.42765700207613,-342.082049181238,-6.79976745338636
2213,2005,1,51.03,3.72,"51.03 3.72",4122,11,"Temperate","Managed","Deciduous Forest","Deciduous",9.8,821,"IRGA","","Aggrading",896,"51.03_3.72","None",11.93,698,51.03,NA,"Deciduous Forest",0,11.2328226725261,4.00216191564559,2005,6.85373834676108,-189.352882514571,-0.890620826595937
2214,2005.25,1,10.44,-84,"10.44 -84",4119,49,"Tropical","Managed","Evergreen Forest","Evergreen",25.8,3900,"IRGA","Subtraction","Mature",2030,"10.44_-84","None",6.78416666666667,NA,10.44,NA,"Evergreen Forest",0,NA,NA,NA,1.70790501342775,NA,NA
2215,2005.25,1,10.44,-84,"10.44 -84",4119,49,"Tropical","Managed","Evergreen Forest","Evergreen",25.8,3900,"IRGA","Subtraction","Mature",1770,"10.44_-84","None",6.78416666666667,NA,10.44,NA,"Evergreen Forest",0,NA,NA,NA,1.70790501342775,NA,NA
2216,2005.25,1,10.44,-84,"10.44 -84",4119,49,"Tropical","Managed","Evergreen Forest","Evergreen",25.8,3900,"IRGA","Subtraction","Mature",1610,"10.44_-84","None",6.78416666666667,NA,10.44,NA,"Evergreen Forest",0,NA,NA,NA,1.70790501342775,NA,NA
2217,2005.25,1,10.44,-84,"10.44 -84",4119,49,"Tropical","Managed","Evergreen Forest","Evergreen",25.8,3900,"IRGA","Subtraction","Mature",1800,"10.44_-84","None",6.78416666666667,NA,10.44,NA,"Evergreen Forest",0,NA,NA,NA,1.70790501342775,NA,NA
2218,2005.25,1,10.44,-84,"10.44 -84",4119,49,"Tropical","Managed","Evergreen Forest","Evergreen",25.8,3900,"IRGA","Subtraction","Mature",2360,"10.44_-84","None",6.78416666666667,NA,10.44,NA,"Evergreen Forest",0,NA,NA,NA,1.70790501342775,NA,NA
2228,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Evergreen Forest","Evergreen",2.01363636363636,524.833333333333,"IRGA","","Mature",1173,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Evergreen Forest",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2229,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Evergreen Forest","Evergreen",2.01363636363636,524.833333333333,"IRGA","","Mature",851,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Evergreen Forest",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2230,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Evergreen Forest","Evergreen",2.01363636363636,524.833333333333,"IRGA","","Mature",750,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Evergreen Forest",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2231,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Deciduous Forest","Deciduous",2.01363636363636,524.833333333333,"IRGA","","Mature",1184,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Deciduous Forest",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2232,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Deciduous Forest","Deciduous",2.01363636363636,524.833333333333,"IRGA","","Mature",777,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Deciduous Forest",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2233,2004,1,57.08,16.12,"57.08 16.12",4097,84,"Temperate","Natural","Grassland","Deciduous",2.01363636363636,524.833333333333,"IRGA","","Mature",1151,"57.08_16.12","None",2.01363636363636,524.833333333333,57.08,85.8,"Grassland",0,7.73611094156905,3.13955410858002,2004,-3.06262528960256,-362.519549181238,-4.38733255755299
2234,2001.5,1,36.32,140.15,"36.32 140.15",4062,470,"Temperate","Natural","Deciduous Forest","Deciduous",13.1,1330,"Gas Chromatography","Isotope","Mature",485,"36.32_140.15","None",4.64954545454545,1084.375,36.32,64.5,"Deciduous Forest",0,13.9201599121094,5.97753293549499,2002,-0.426716198693475,197.022117485429,1.79671641298736
2259,1999,1,36.13,137.42,"36.13 137.42",4018,1420,"Temperate","Natural","Deciduous Forest","Deciduous",7.3,2400,"IRGA","Exclusion","Mature",906,"36.13_137.42","None",3.20296187683284,1382.92204301075,36.13,128.8,"Deciduous Forest",0,8.64040527343752,4.00216191588126,1999,-1.87329977640609,495.569160496179,-3.48303822568452
2260,2000,1,36.13,137.42,"36.13 137.42",4018,1420,"Temperate","Natural","Deciduous Forest","Deciduous",7.3,2400,"IRGA","Exclusion","Mature",821,"36.13_137.42","None",3.20296187683284,1382.92204301075,36.13,128.8,"Deciduous Forest",0,8.56072387695315,4.00216191588126,2000,-1.87329977640609,495.569160496179,-3.56271962216889
2261,2001,1,36.13,137.42,"36.13 137.42",4018,1420,"Temperate","Natural","Deciduous Forest","Deciduous",7.3,2400,"IRGA","Exclusion","Mature",870,"36.13_137.42","None",3.20296187683284,1382.92204301075,36.13,128.8,"Deciduous Forest",0,8.70406494140627,4.00216191588126,2001,-1.87329977640609,495.569160496179,-3.41937855771577
2262,2002,1,36.13,137.42,"36.13 137.42",4018,1420,"Temperate","Natural","Deciduous Forest","Deciduous",7.3,2400,"IRGA","Exclusion","Mature",817,"36.13_137.42","None",3.20296187683284,1382.92204301075,36.13,128.8,"Deciduous Forest",0,8.6730895996094,4.00216191588126,2002,-1.87329977640609,495.569160496179,-3.45035389951264
2263,2003,1,36.13,137.42,"36.13 137.42",4018,1420,"Temperate","Natural","Deciduous Forest","Deciduous",7.3,2400,"IRGA","Exclusion","Mature",772,"36.13_137.42","None",3.20296187683284,1382.92204301075,36.13,128.8,"Deciduous Forest",0,8.81524556477865,4.00216191588126,2003,-1.87329977640609,495.569160496179,-3.30819793434339
2264,2003,2,4.2,114.03,"4.2 114.03",4015,152,"Tropical","Natural","Evergreen Forest","Evergreen",8.67791666666667,NA,"IRGA","","Mature",2010,"4.2_114.03","None",8.67791666666667,NA,4.2,NA,"Evergreen Forest",0,26.5737091064453,3.33000000024462,2003,3.60165501342775,NA,14.4502656073233
2273,2004.5,1,1.72,-51.46,"-1.72 -51.46",3983,49,"Tropical","Natural","Evergreen Forest","Evergreen",8.72291666666667,2500,"IRGA","Extraction","Mature",1300,"-1.72_-51.46","None",8.72291666666667,NA,-1.72,NA,"Evergreen Forest",0,NA,NA,NA,3.64665501342775,NA,NA
2275,2004.5,1,1.72,-51.46,"-1.72 -51.46",3983,49,"Tropical","Natural","Evergreen Forest","Evergreen",8.72291666666667,2500,"IRGA","Extraction","Mature",1300,"-1.72_-51.46","None",8.72291666666667,NA,-1.72,NA,"Evergreen Forest",0,NA,NA,NA,3.64665501342775,NA,NA
2276,2004.5,1,1.72,-51.46,"-1.72 -51.46",3983,49,"Tropical","Natural","Evergreen Forest","Evergreen",8.72291666666667,2500,"IRGA","Extraction","Mature",1700,"-1.72_-51.46","None",8.72291666666667,NA,-1.72,NA,"Evergreen Forest",0,NA,NA,NA,3.64665501342775,NA,NA
2277,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",2.2,NA,"IRGA","","Aggrading",370,"63.9_23.9","None",11.09,NA,63.9,229,"Deciduous Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2278,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",2.2,NA,"IRGA","","Aggrading",305,"63.9_23.9","None",11.09,NA,63.9,229,"Deciduous Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2279,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",2.2,NA,"IRGA","","Aggrading",360,"63.9_23.9","None",11.09,NA,63.9,229,"Deciduous Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2280,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",2.2,NA,"IRGA","","Mature",355,"63.9_23.9","None",11.09,NA,63.9,229,"Deciduous Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2281,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",2.2,NA,"IRGA","","Mature",210,"63.9_23.9","None",11.09,NA,63.9,229,"Evergreen Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2282,2003.5,1,63.9,23.9,"63.9 23.9",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",2.2,NA,"IRGA","","Mature",275,"63.9_23.9","None",11.09,NA,63.9,229,"Evergreen Forest",0,5.20795338948568,1.6423958933537e-10,2004,6.01373834676108,NA,-6.91549010963636
2285,2003.5,1,62.2,22.77,"62.2 22.77",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,503.833333333333,"IRGA","","Mature",500,"62.2_22.77","None",1.59727272727273,503.833333333333,62.2,256.1,"Evergreen Forest",0,5.24148203531905,3.33000000000604,2004,-3.47898892596619,-383.519549181238,-6.88196146380299
2286,2003.5,1,62.2,22.77,"62.2 22.77",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,503.833333333333,"IRGA","","Mature",400,"62.2_22.77","None",1.59727272727273,503.833333333333,62.2,256.1,"Evergreen Forest",0,5.24148203531905,3.33000000000604,2004,-3.47898892596619,-383.519549181238,-6.88196146380299
2287,2003.5,1,62.2,22.77,"62.2 22.77",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,503.833333333333,"IRGA","","Mature",540,"62.2_22.77","None",1.59727272727273,503.833333333333,62.2,256.1,"Evergreen Forest",0,5.24148203531905,3.33000000000604,2004,-3.47898892596619,-383.519549181238,-6.88196146380299
2289,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",3.1,NA,"IRGA","","Mature",475,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Deciduous Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2290,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",3.1,NA,"IRGA","","Mature",380,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Deciduous Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2291,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Deciduous Forest","Deciduous",3.1,NA,"IRGA","","Mature",455,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Deciduous Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2292,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,NA,"IRGA","","Aggrading",270,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Evergreen Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2293,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,NA,"IRGA","","Mature",275,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Evergreen Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2294,2003.5,1,62.1,23.18,"62.1 23.18",3967,0,"Boreal","Natural","Evergreen Forest","Evergreen",3.1,NA,"IRGA","","Aggrading",400,"62.1_23.18","None",1.56636363636364,NA,62.1,232.5,"Evergreen Forest",0,5.25922292073568,2.22000000000666,2004,-3.50989801687529,NA,-6.86422057838636
2295,2003,1,50.02,4.4,"50.02 4.4",3893,310,"Temperate","Natural","Deciduous Forest","Deciduous",8,1000,"IRGA","Extraction","Mature",922,"50.02_4.4","None",3.75636363636364,NA,50.02,80.5,"Deciduous Forest",0,10.430805460612,2.21999999985838,2003,-1.31989801687529,NA,-1.69263803851004
2296,2003,1,50.02,4.4,"50.02 4.4",3893,310,"Temperate","Natural","Deciduous Forest","Deciduous",8,1000,"IRGA","Extraction","Mature",770,"50.02_4.4","None",3.75636363636364,NA,50.02,80.5,"Deciduous Forest",0,10.430805460612,2.21999999985838,2003,-1.31989801687529,NA,-1.69263803851004
2297,2003,1,50.02,4.4,"50.02 4.4",3893,310,"Temperate","Natural","Deciduous Forest","Deciduous",8,1000,"IRGA","Extraction","Mature",820,"50.02_4.4","None",3.75636363636364,NA,50.02,80.5,"Deciduous Forest",0,10.430805460612,2.21999999985838,2003,-1.31989801687529,NA,-1.69263803851004
2300,2003,1,41.33,-112,"41.33 -112",3825,1325,"Temperate","Natural","Deciduous Forest","Deciduous",14.3,468,"IRGA","","Mature",720,"41.33_-112","None",2.36727272727273,NA,41.33,40.9,"Deciduous Forest",0,NA,NA,NA,-2.7089889259662,NA,NA
2301,2003,1,41.14,-111.95,"41.14 -111.95",3825,1360,"Temperate","Natural","Deciduous Forest","Deciduous",13.9,367,"IRGA","","Mature",810,"41.14_-111.95","None",0.965555555555556,NA,41.14,43,"Deciduous Forest",0,NA,NA,NA,-4.11070609768337,NA,NA
2302,2003,1,41.04,-111.51,"41.04 -111.51",3825,1613,"Temperate","Natural","Deciduous Forest","Deciduous",11.2,435,"IRGA","","Mature",1160,"41.04_-111.51","None",2.61727272727273,280.25,41.04,34.7,"Deciduous Forest",0,NA,NA,NA,-2.4589889259662,-607.102882514571,NA
2313,2002,2,46.02,11.14,"46.02 11.14",3115,220,"Temperate","Natural","Deciduous Forest","Deciduous",11.6,951,"IRGA","","Mature",984,"46.02_11.14","None",4.65454545454545,NA,46.02,86.2,"Deciduous Forest",0,7.20938517252608,4.9640709099914,2002,-0.421716198693475,NA,-4.91405832659596
2314,2002,2,46.06,10.98,"46.06 10.98",3115,250,"Temperate","Natural","Evergreen Forest","Evergreen",11.8,879,"IRGA","","Mature",965,"46.06_10.98","None",1.11090909090909,NA,46.06,70.1,"Evergreen Forest",0,5.76667683919271,4.96407091016962,2002,-3.96535256232984,NA,-6.35676665992933
2315,2002,2,46.02,11.15,"46.02 11.15",3115,420,"Temperate","Natural","Evergreen Forest","Evergreen",11,959,"IRGA","","Mature",795,"46.02_11.15","None",4.65454545454545,NA,46.02,90.8,"Evergreen Forest",0,6.8796325683594,5.97753293586656,2002,-0.421716198693475,NA,-5.24381093076264
2316,2002,2,46.03,11,"46.03 11",3115,760,"Temperate","Natural","Evergreen Forest","Evergreen",9.5,961,"IRGA","","Mature",738,"46.03_11","None",4.65454545454545,NA,46.03,86.9,"Evergreen Forest",0,7.25837605794271,3.32999999986447,2002,-0.421716198693475,NA,-4.86506744117933
2317,2002,2,46.04,11.01,"46.04 11.01",3115,970,"Temperate","Natural","Deciduous Forest","Deciduous",8.5,967,"IRGA","","Mature",719,"46.04_11.01","None",4.65454545454545,NA,46.04,80.7,"Deciduous Forest",0,7.25837605794271,4.57664724430452,2002,-0.421716198693475,NA,-4.86506744117933
2318,2002,2,46.07,11.08,"46.07 11.08",3115,1020,"Temperate","Natural","Deciduous Forest","Deciduous",8.6,976,"IRGA","","Mature",492,"46.07_11.08","None",4.65454545454545,NA,46.07,83.6,"Deciduous Forest",0,6.43301798502608,4.00216191587656,2002,-0.421716198693475,NA,-5.69042551409596
2319,2002,2,46.06,11.07,"46.06 11.07",3115,1020,"Temperate","Natural","Evergreen Forest","Evergreen",8.5,982,"IRGA","","Mature",681,"46.06_11.07","None",4.65454545454545,NA,46.06,86.9,"Evergreen Forest",0,6.43301798502608,5.55000000010687,2002,-0.421716198693475,NA,-5.69042551409596
2320,2002,2,46.05,11.06,"46.05 11.06",3115,1150,"Temperate","Natural","Evergreen Forest","Evergreen",5.9,1015,"IRGA","","Mature",1041,"46.05_11.06","None",4.65454545454545,NA,46.05,93.9,"Evergreen Forest",0,7.20938517252608,7.10746790344263,2002,-0.421716198693475,NA,-4.91405832659596
2321,2002,2,45.96,11.28,"45.96 11.28",3115,1370,"Temperate","Natural","Evergreen Forest","Evergreen",6.7,1085,"IRGA","","Mature",1097,"45.96_11.28","None",4.57545454545455,NA,45.96,84.9,"Evergreen Forest",0,6.24568074544271,4.96407091016962,2002,-0.500807107784375,NA,-5.87776275367933
2322,2002,2,46.02,11.06,"46.02 11.06",3115,1470,"Temperate","Natural","Deciduous Forest","Deciduous",6.2,1195,"IRGA","","Mature",1116,"46.02_11.06","None",4.65454545454545,NA,46.02,92.4,"Deciduous Forest",0,7.20938517252608,4.96407090998664,2002,-0.421716198693475,NA,-4.91405832659596
2323,2002,2,46.59,11.43,"46.59 11.43",3115,1740,"Temperate","Natural","Evergreen Forest","Evergreen",4.2,1008,"IRGA","","Mature",1230,"46.59_11.43","None",4.21181818181818,NA,46.59,62.6,"Evergreen Forest",0,4.9387145996094,3.51012820283253,2002,-0.864443471420745,NA,-7.18472889951264
2325,2003,1,21.93,101.27,"21.93 101.27",3130,NA,"Tropical","Natural","Evergreen Forest","Evergreen",21.4,1557,"Gas Chromatography","","Mature",1274,"21.93_101.27","None",7.72791666666667,NA,21.93,31.2,"Evergreen Forest",0,21.519672648112,4.70933116251743,2003,2.65165501342775,NA,9.39622914898996
2326,1999,1,38.9,-120.63,"38.9 -120.63",3156,1315,"Mediterranean","Managed","Evergreen Forest","Evergreen",6.43878378378378,1660,"IRGA","","Aggrading",948,"38.9_-120.63","None",6.43878378378378,1125.81818181818,38.9,112.5,"Evergreen Forest",0,NA,NA,NA,1.36252213054486,238.465299303609,NA
2328,2001,1,38.9,-120.63,"38.9 -120.63",3156,1315,"Mediterranean","Managed","Evergreen Forest","Evergreen",6.43878378378378,1660,"IRGA","","Aggrading",831,"38.9_-120.63","None",6.43878378378378,1125.81818181818,38.9,112.5,"Evergreen Forest",0,NA,NA,NA,1.36252213054486,238.465299303609,NA
2329,2001.5,1.5,38.9,-120.63,"38.9 -120.63",3157,177,"Mediterranean","Natural","Savanna","Deciduous",16.3,559,"IRGA","","Mature",488,"38.9_-120.63","None",6.43878378378378,1125.81818181818,38.9,112.5,"Savanna",0,NA,NA,NA,1.36252213054486,238.465299303609,NA
2343,2001,1,51.3,4.52,"51.3 4.52",3207,16,"Temperate","Unmanaged","Evergreen Forest","Evergreen",9.8,750,"IRGA","","Mature",420,"51.3_4.52","None",4.35090909090909,850.666666666667,51.3,66.4,"Evergreen Forest",0,10.765751139323,2.21999999999995,2001,-0.725352562329835,-36.6862158479037,-1.35769235979904
2344,2001,1,51.3,4.52,"51.3 4.52",3207,16,"Temperate","Unmanaged","Deciduous Forest","Deciduous",9.8,750,"IRGA","","Mature",850,"51.3_4.52","None",4.35090909090909,850.666666666667,51.3,66.4,"Deciduous Forest",0,10.765751139323,2.21999999999995,2001,-0.725352562329835,-36.6862158479037,-1.35769235979904
