Record_number,Study_midyear,YearsOfData,Latitude,Longitude,Site2,Study_number,Elevation,Biome,Ecosystem_state,Ecosystem_type,Leaf_habit,MAT,MAP,Meas_method,Partition_method,Stage,Rs_annual,Site.match,Manipulation,Mean.Temp.,Mean.Precip.,Latitude2,SOC_stock,Ecosystem_type2,Outlier,soil_temperature,nearest_distance_km,soil_temp_years_used,delta.Mean.Temp.,delta.Mean.Precip.,delta.Mean.soil_temperature
5361,1995.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,725,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5362,1996.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,696,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5363,1997.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,601,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5364,1998.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,699,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5365,1999.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,758,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5366,2000.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,648,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5367,2001.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,618,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5368,2002.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,695,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5369,2003.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,713,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5370,2004.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,682,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5371,2005.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,726,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5372,2006.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,698,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5373,2007.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,655,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5374,2008.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,671,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5375,2009.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Mixed Forest,Mixed,8.5,1050,IRGA,"",Mature,688,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Mixed Forest,0,,,,0.688423031445756,98.6920613056543,
5376,1992.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,951,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5377,1993.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,676,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5378,1994.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,869,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5379,1995.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,804,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5380,1996.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,770,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5381,1997.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,656,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5382,1998.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,772,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5383,1999.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,844,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5384,2000.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,710,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5385,2001.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,676,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5386,2002.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,767,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5387,2003.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,789,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5388,2004.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,752,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5389,2005.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,806,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5390,2006.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,770,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5391,2007.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,720,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5392,2008.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,736,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5393,2009.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Evergreen Forest,Evergreen,8.5,1050,IRGA,"",Mature,757,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Evergreen Forest,0,,,,0.688423031445756,98.6920613056543,
5394,1992.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,647,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5395,1993.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,483,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5396,1994.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,600,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5397,1995.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,562,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5398,1996.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,541,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5399,1997.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,469,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5400,1998.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,544,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5401,1999.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,587,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5402,2000.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,506,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5403,2001.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,483,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5404,2002.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,541,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5405,2003.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,554,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5406,2004.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,531,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5407,2005.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,563,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5408,2006.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,544,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5409,2007.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,511,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5410,2008.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,524,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5411,2009.5,1,42.53,-72.18,42.53 -72.18,6935,340,Temperate,Natural,Wetland,Deciduous,8.5,1050,IRGA,"",Mature,536,42.53_-72.18,None,5.76468468468468,986.044943820225,42.53,256.1,Wetland,0,,,,0.688423031445756,98.6920613056543,
5412,2006,3,56,32,56 32,6941,,Boreal,Natural,Wetland,Deciduous,6.1,752,IRGA,"",Mature,436,56_32,None,2.15416666666667,577.5,56,177.1,Wetland,0,7.47237040201827,1.5281300524855e-10,2006,-2.92209498657226,-309.852882514571,-4.65107309710377
5413,2006,3,56,32,56 32,6941,,Boreal,Natural,Wetland,Deciduous,6.1,752,IRGA,"",Mature,930,56_32,None,2.15416666666667,577.5,56,177.1,Wetland,0,7.47237040201827,1.5281300524855e-10,2006,-2.92209498657226,-309.852882514571,-4.65107309710377
5414,2006,3,56,32,56 32,6941,,Boreal,Managed,Evergreen Forest,Evergreen,6.1,752,IRGA,"",Mature,1292,56_32,None,2.15416666666667,577.5,56,177.1,Evergreen Forest,0,7.47237040201827,1.5281300524855e-10,2006,-2.92209498657226,-309.852882514571,-4.65107309710377
5415,2009.5,3,46.639,8.447,46.639 8.447,6961,2300,Boreal,Natural,Shrubland,Deciduous,2.2,2400,IRGA,"",Mature,8.6,46.639_8.447,None,0.994545454545455,1069.75,46.639,157.5,Shrubland,0,-1.31408284505204,6.77918357907759,2010,-4.08171619869347,182.397117485429,-13.4375263441741
5416,2009.5,3,46.639,8.447,46.639 8.447,6961,2300,Boreal,Natural,Shrubland,Deciduous,2.2,2400,IRGA,"",Mature,66.6,46.639_8.447,None,0.994545454545455,1069.75,46.639,157.5,Shrubland,0,-1.31408284505204,6.77918357907759,2010,-4.08171619869347,182.397117485429,-13.4375263441741
5417,2009.5,3,46.639,8.447,46.639 8.447,6961,2300,Boreal,Natural,Shrubland,Deciduous,2.2,2400,IRGA,"",Mature,160.5,46.639_8.447,None,0.994545454545455,1069.75,46.639,157.5,Shrubland,0,-1.31408284505204,6.77918357907759,2010,-4.08171619869347,182.397117485429,-13.4375263441741
